TRANSACTION_ID,TRANSACTION_LINE_ID,LINE_KEY,CLIENT_NAME,CLIENT_GROUP,ASSET_REFERENCE_ID,ASSET_NAME,ASSET_CATEGORY,ASSET_FAMILY,ASSET_SUBFAMILY,ASSET_UNIT_WEIGHT_KG,ASSET_DESCRIPTION,BATCH_SIZE,ASSET_SUPPLIERS,ASSET_SUPPLIERS_COUNT,YEAR
74032,3,35897_1668621255209_10745,Rituals Cosmetic Trade B.V.,Group - Rituals,9466,103.553,Textiles,Textile Garment,Kaftans / Kimonos,0.21,"Jaypur Saree Kimono
Lavender Blue",630,"[""NCCR EXPORTS""]",1,2023
79302,16,3554_1672716528292_23511,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,9643,103.730,Hair Accessories,Hair Accessories,Soft Headbands,0.020667,"ZS291 / ICCS23STCER
1pcs headband in set
with3%rebate",64,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
124362,1,3554_1689748771474_11915,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11426,105.507,Hair Accessories,Hair Accessories,Soft Headbands,0.025875999999999996,"ARG09 / ICCW23STBAT
Headband 1pc",3115,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2023
86782,2,2870_1678246993572_56498,Rampai-Niaga Sdn. Bhd,Group - Sisley,10023,104.109,Bags,Small Goods,Coin Purse - Small Goods,0,Phone Bag,3000,"[""DONGGUAN JINGWEI IMPORT AND EXPORT CO.,LTD.""]",1,2023
74450,22,3173_1668997053862_52732,Concept 4 SRL - Kiabi,Group - Kiabi,9172,103.359,Fashion Accessories,Eyewear,Sunglasses,0.024,ADX72 / JBOS23GBAI2-BL_FRUIT,1989,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",2,2023
93636,1,3006_1681440940011_38648,JACADI,Group - Jacadi,10423,104.508,Hair Accessories,Hair Accessories,Hairbands,0.015,1headband in one set,414,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2023
140610,19,3554_1699264159993_57965,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12186,106.165,Hair Accessories,Hair Accessories,Soft Headbands,0.022701000000000002,KANEMO,2118,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",3,2023
120388,1,15447_1689064845841_92855,GROUPE NOCIBE (C4HK),Group - Nocibe Douglas,11376,105.457,Cosmetics,Color Cosmetics,Lips - Lipgloss,0.03505,NOCIBE LOVELY LIP OIL 1,5952,"[""Zhongshan Domiline Cosmetics Co., Ltd.""]",1,2023
124766,1,4484_1689909938758_50366,GROUPE NOCIBE (C4HK),Group - Nocibe Douglas,5632,100.776,Beauty Accessories,Face,Eyebrow Tools,0.0135,279128 NOCIBE TAILLE CRAYON,5040,"[""Sure Fashion Products Co Ltd"",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",2,2024
104641,1,52715_1686824054662_20701,The Body Shop International Limited,Group - The Body Shop,11259,105.342,Packaging,Secondary,Boxes / Paper Bags - Non-Foldable Box,0.212,"GC BOX EDELWEISS AR24 A0X;
Container:120gsm Woodfree + 120gsm kraft paper + 1000gsm greyboard + jute ribbon
Fitment: corrugated board
(FSC MIX CREDIT)",11004,"[""Xiamen Thinker Packaging Products Co.,Ltd.""]",1,2023
149062,1,4483_1705047656512_82853,Rituals Japan Ltd.,Group - Rituals,12595,106.573,Packaging,Secondary,Boxes / Paper Bags - Foldable Box,0.35,"Gift Box Packaging;
Medium size:
140gsm FSC Woodfree paper+1.5mm greyboard for cover and 2mm greyboard for 2 sides, with 1pc Grosgrain Ribbon for closure, 4 corners with 3M strong adhesive tape, 
Printing:Inside and Outside in 1C+Embossment Hot stamping logo on top of lid and inside of lid",500,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2024
125420,1,3006_1690274957781_30483,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,11404,105.485,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.006,2clips in one set,2200,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
88025,6,3554_1678932815778_55218,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,10076,104.162,Hair Accessories,Hair Accessories,Soft Headbands,0.030602,GACLEO,3063,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",3,2023
96000,1,2881_1682415916544_59703,NEWORCH,Group - Orchestra,10844,104.928,Textiles,Textile Accessories,Socks,0.106,GCUTIE-AZ NORMAL SOCK,8500,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""SH ZHENBAI IMP.&EXP.CO.,LTD""]",2,2023
124912,4,52815_1689984295416_15675,Rituals Cosmetic Trade B.V.,Group - Rituals,10447,104.532,Sundries,Home,Bathroom,0.28759999999999997,Acora Toothbrush Holder Black,2502,"[""Dongguan Xingyi Printing Co., Ltd."",""Guangdong ShengYiLong House Product Technology Limited""]",2,2023
125241,16,3554_1690192231255_81976,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11473,105.553,Hair Accessories,Hair Accessories,Hair Sets,0.11067600000000001,"ARF99/ICCW23LOHAL
Hair clip 6pc+Elastic 3pcs in set
with 3%rebate",90,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
103637,4,4483_1686218690954_59526,"MAERSK CONTRACT LOGISTICS(GUANGDONG) CO., LTD",Group - Rituals,11232,105.315,Packaging,Secondary,Boxes / Paper Bags - Foldable Box,0.046,"Mehr Shower Foam Value Pack CN - Box
Carton for 6 foamed sets
Box- 400gsm One-side coated artcard",4068,"[""Dongguan QY Packing Products Limited""]",1,2023
149283,1,4475_1705301180735_41714,Oriflame Cosmetics Global S.A.,Group - Oriflame,11825,105.804,Beauty Accessories,Travel Items,Travel Items,0.058,47208 Travel Container Kit,3816,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2024
140398,1,3173_1699238282580_11456,VERTBAUDET S.A.S,Group - Verbaudet,12163,106.142,Fashion Accessories,Eyewear,Sunglasses,0.0248,SUNGLASS,1600,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Zhejiang Outlook Optical Manufactory Co.,Ltd""]",3,2024
67590,1,3180_1664505852692_84757,Avon Cosmetics Ltd,Group - Avon,8965,103.152,Home Fragrance,Oil,Essential Oils,0.081,White Jasmine & Neroli Fragrance Oil 10ml ,7992,"[""Ramesh Flowers Private Limited""]",1,2023
102757,13,35897_1686054922686_13532,Rituals Cosmetic Trade B.V.,Group - Rituals,7620,102.215,Textiles,Textile Garment,Kaftans / Kimonos,0.21,"Jaypur Saree Kimono
Salmon Square",630,"[""NCCR EXPORTS""]",1,2023
76270,14,15447_1670462337069_45268,SLG BRANDS LIMITED,Group - SLG,9602,103.689,Cosmetics,Color Cosmetics,Eyes - Eyeshadow,0.23,ONL 28 PLT PINKS,852,"[""Zhongshan Domiline Cosmetics Co., Ltd.""]",1,2023
143332,1,2881_1701245740473_35220,NEWORCH,Group - Orchestra,12391,106.369,Textiles,Textile Accessories,Knitted Gloves & Mittens,0.023,GANFI2-BA GLOVE,1200,"[""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",1,2023
87981,1,35897_1678874279721_39526,Rituals Cosmetic Trade B.V.,Group - Rituals,7621,102.216,Textiles,Home Textile,Cushion Cover,0.58,"Vellore Cotton Velvet Bolster
Cushion Grey Blue",1066.6666666666667,"[""IRIS HOME EXPORTS PVT LTD""]",1,2023
83543,3,15447_1675742480626_80730,GROUPE NOCIBE (C4HK),Group - Nocibe Douglas,9837,103.923,Cosmetics,Color Cosmetics,Eyes - Eyeshadow,0.0825,NOCIBE XMAS23 PAL TROU EXC,60,"[""Zhongshan Domiline Cosmetics Co., Ltd.""]",1,2023
144223,5,3554_1702018445955_79543,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,12469,106.447,Hair Accessories,Hair Accessories,Claw Clips,0.013696000000000002,"BJN79 / ICCS24WCRCE
Hair clip1pc
with 3%rebate",85,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2024
74284,3,4483_1668753450630_84069,Rituals Cosmetic Trade B.V.,Group - Rituals,9435,103.522,Packaging,Secondary,Accessories - Ribbons / Cords / Elastics,0.0032000000000000006,"Ribbon Sephora Karma Medium 2023

3 Loops - 6mm width 100% Recycled Grosgrain Ribbon
Material: 100% Recycled Polyester + elastic band",37125,"[""YangZhou Bestpak Gifts & Crafts Co., Ltd.""]",1,2023
90736,1,2900_1679653603121_81741,Rituals Cosmetic Trade B.V.,Group - Rituals,5308,100.456,Packaging,Secondary,Boxes / Paper Bags,0.18,"Shopping Bag Large

Bag: 200gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 500mm Black PP handle 
(FSC MIX CREDIT)",83700,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2023
74032,14,35897_1668621850469_20869,Rituals Cosmetic Trade B.V.,Group - Rituals,9475,103.562,Textiles,Textile Garment,Kaftans / Kimonos,0.21,"Jaypur Saree Kimono Nana
Turquoise",630,"[""NCCR EXPORTS""]",1,2023
137435,1,3180_1697441158392_23290,Avon Cosmetics Ltd,Group - Avon,8935,103.122,Home Fragrance,Candles,Shaped Wax,0.0955,Fresh Cotton Wax Melts (2023) ,4968,"[""Ramesh Flowers Private Limited""]",1,2024
91568,1,3180_1680149678575_95731,Avon Cosmetics Ltd,Group - Avon,9978,104.064,Home Fragrance,Oil,Essential Oils,0.081,Festive Spice Fragrance Oil ,6048,"[""Ramesh Flowers Private Limited""]",1,2023
69968,10,3173_1666170609611_81963,Concept 4 SRL - Kiabi,Group - Kiabi,9147,103.334,Fashion Accessories,Eyewear,Sunglasses,0.028,ZT372/JBOS23GCEUR-MULTICO,390,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",2,2023
92218,6,3554_1680574476806_54633,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10299,104.385,Hair Accessories,Hair Accessories,Claw Clips,0.057666999999999996,"AEK41 / ICLW23CRDAM
Hair clip with 2pcs in set
with 3%rebate",300,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
76364,11,3554_1670482315967_72546,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,9610,103.697,Hair Accessories,Hair Accessories,Elastics,0.081667,"ZS304 / ICCS23TORTI
4pcs Elastic in set
with7.5%rebate",3114,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
138348,1,4475_1697788854578_22158,"Sisley H.K. Ltd, Taiwan Branch",Group - Sisley,12051,106.030,Beauty Accessories,Hair,Scalp Massager,0.051,HR SCALP BRUSH - YELLOW,350,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2023
127724,1,4475_1691569643382_33929,Oriflame Cosmetics Global S.A.,Group - Oriflame,4626,100.008,Beauty Accessories,Face,Eyelash Tools,0.022,44001.1THE ONE Eyelash Curler,29000,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2023
141059,1,3554_1699587785924_58657,NEWORCH,Group - Orchestra,12255,106.233,Hair Accessories,Hair Accessories,Soft Headbands,0.018702000000000003,"OCOURONNE-BA/AFIORR-ROC-Assorted
with 7.5%rebate",5600,"[""Chic Accessories Factory""]",1,2024
144194,5,3554_1702002610054_54109,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,12463,106.441,Hair Accessories,Hair Accessories,Scrunchies,0.010676,"BJN58 / ICCS24HBCER
1pc
with 3%rebate",88,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2024
84409,1,4484_1676451256835_38974,Mary Kay Inc.,Group - Mary Kay,4537,10149099,Beauty Accessories,Face,Face Cleansing,0.0000615,10149099 DISPFACIALCLOTH-NWN LATAM PK30,20070,"[""SHOUGUANG YONGDEFU NON-WOVEN CO., LTD""]",1,2023
146648,1,3554_1703756568405_20464,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10786,104.870,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.031066000000000003,"XL875 / ADCW20PSTA9
set of 6 items",4246,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2024
128983,1,3554_1692601193785_73487,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11571,105.651,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.025276999999999997,"AXH49 / ICLW23BAGLI
Hair clip with2pcs
 3%rebate",3635,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
145732,6,3554_1703041628439_9508,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,12541,106.519,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.017677,"BJN53 / ICCS24BACER
set of 2pcs
with 3%rebate",115,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2024
93673,25,3554_1681443397069_40163,NWBEEZ ltd,Group - Sergent Major,10194,104.280,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.006821000000000001,"SYAJOCLIP1
Hair clip with 4PCS in set
with 3%rebate",273,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
141078,6,3554_1699601314076_26021,NEWORCH,Group - Orchestra,12266,106.244,Hair Accessories,Hair Accessories,Soft Headbands,0.020701999999999998,"ECOLOK-AZ/AFIOQC-ROM-Assorted
with 3%rebate",472,"[""Chic Accessories Factory""]",1,2023
88025,1,3554_1678932815778_42090,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,10076,104.162,Hair Accessories,Hair Accessories,Soft Headbands,0.030602,GACLEO,397,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",3,2023
93651,7,3006_1681442089552_91601,JACADI,Group - Jacadi,10426,104.511,Hair Accessories,Hair Accessories,Elastics,0.009,2elastics in one set,414,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2023
100998,4,3006_1684905976977_46059,Okaidi France SAS,Group - Okaidi,9863,103.949,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.008,6clips in one set,4000,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2023
70922,1,2900_1666770236786_70137,Rituals Cosmetic Trade B.V.,Group - Rituals,5477,100.624,Packaging,Secondary,Boxes / Paper Bags,0.069,"Shopping Bag Medium

Bag: 120gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle
(FSC MIX CREDIT)",164400,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2023
103085,1,2881_1685955765239_32188,Oriflame Cosmetics Global S.A.,Group - Oriflame,9485,103.572,Textiles,Textile Garment,Sleepwear,0.8,46673.1 Archipelago Robe,5000,"[""Shanghai Newtex International Trade Co., Ltd.""]",1,2023
143427,8,3554_1701312833251_10773,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12390,106.368,Hair Accessories,Hair Accessories,Elastics,0.013239999999999998,"KIODETTE
Elastic with 4pcs in set
with3%rebate",4587,"[""Chic Accessories Factory""]",1,2023
149333,1,4475_1705303952006_59720,Oriflame Cosmetics Global S.A.,Group - Oriflame,11532,105.612,Beauty Accessories,Hands & Feet,Foot Bath,0.043,47426.1Everyday Foot File,1170,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2024
135987,9,3173_1696744251104_9237,Concept 4 SRL - Kiabi,Group - Kiabi,11888,105.867,Fashion Accessories,Eyewear,Sunglasses,0.031799999999999995,BIO38 / ICOS24BCOLO-ORANGE,1315,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",2,2024
86708,1,4484_1678239122452_41115,GROUPE NOCIBE (C4HK),Group - Nocibe Douglas,10005,104.091,Packaging,Primary,Jars,0.034,310623 NOCIBE KIT POT VIDES LT,5040,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD."",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",2,2023
56451,2,2881_1658737165299_69104,NEWORCH,Group - Orchestra,8263,102.558,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.041,EDULTE-AY CASQUETTE,129,"[""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",1,2023
142522,1,2881_1700724806147_57900,NEWORCH,Group - Orchestra,10914,104.998,Textiles,Textile Accessories,Knitted Hats,0.086,KADOULE-AZ HOOD,3150,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""JIANGSU FSD KNITTING CO.,LTD""]",2,2023
137681,1,61100_1697529151790_17893,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,11999,105.978,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.035,24SI10E2CHAC214,555,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ZHENJIANG S&C HEADGEAR CO.,LTD""]",2,2023
76176,4,3554_1670381358519_97406,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,9508,103.595,Hair Accessories,Hair Accessories,Scrunchies,0.021,"FYCHOUETTE
Elastic with 3pcs in set
with7.5%rebate",4902,"[""Chic Accessories Factory""]",1,2023
93114,3,3554_1681182179746_71639,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10360,104.445,Hair Accessories,Hair Accessories,Soft Headbands,0.016,AEK91/ICLW23FLEOP,3643,"[""Li Fu Enterprises Corp.""]",1,2023
126646,16,3554_1690858493440_10666,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10777,104.861,Hair Accessories,Hair Accessories,Elastics,0.10542899999999998,"XL791 / ADLW20ECOOL-YELLOW
set of 10 items
with 3%rebate",1562,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
141033,1,3554_1699519755972_61169,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12247,106.225,Hair Accessories,Hair Accessories,Soft Headbands,0.02114,"KRECOETTE
with 3% rebate",360,"[""Chic Accessories Factory""]",1,2023
142465,13,3554_1700705979551_85332,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,12230,106.208,Hair Accessories,Hair Accessories,Soft Headbands,0.041665999999999995,AZU22 / ICCS24SDEU9,39,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2023
96327,1,4484_1682500237097_70763,SLG BRANDS LIMITED,Group - SLG,10764,104.848,Beauty Accessories,Face,Mirror,0.08419999999999998,COMPACT MIRROR & POUCH,84,"[""Sure Fashion Products Co Ltd"",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",2,2023
81147,1,2870_1673502630787_14217,"Atlantic Trim Accessories,LLC C/O Milagros Javier",Group - Atlantic Trim,5369,100.516,Bags,Bags Parts,Fabric accessories,1.2,N6341 BROWN#176 53 INCH WIDTH 0.45MM-0.55MM THICKNESS,10,"[""Dongguan Liren Textile Co., Ltd.""]",1,2023
125692,1,3554_1690363923971_43164,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10786,104.870,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.031066000000000003,"XL875 / ADCW20PSTA9
set of 6 items",3438,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
134728,5,3173_1695712987466_76557,Concept 4 SRL - Kiabi,Group - Kiabi,11892,105.871,Fashion Accessories,Eyewear,Sunglasses,0.0356,BIQ10 / ICOS24GCEUR-PINK,1734,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",2,2024
144184,6,3554_1702001198509_77094,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,12461,106.439,Hair Accessories,Hair Accessories,Scrunchies,0.008497,"BJO23 / ICCS24CHDIE
1pc
with 7.5%rebate",109,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
126700,16,3554_1690872337381_7798,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10499,104.584,Hair Accessories,Hair Accessories,Claw Clips,0.03446699999999999,XM881 / ADCW20CGRA2,1191,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
84050,23,15447_1676040436787_24459,SLG BRANDS LIMITED,Group - SLG,9565,103.652,Cosmetics,Color Cosmetics,Eyes - Eyeshadow,0.23,RET 28 PLT NATURAL,2100,"[""Zhongshan Domiline Cosmetics Co., Ltd.""]",1,2023
124388,16,3554_1689751510354_51477,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11431,105.512,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.025077,"ARF97 / ICCW23LOTUL
Hair clip with 3pcs in set",97,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2023
141105,1,3006_1699845616489_23455,JACADI,Group - Jacadi,12041,106.020,Hair Accessories,Hair Accessories,Elastics,0.007000000000000001,2elastics in one set,2273,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
83293,13,2898_1675322825466_51633,DOUGLAS COSMETICS GMBH - S,Group - Nocibe Douglas,9815,103.901,Cosmetics,Color Cosmetics,Lips - Lipsticks,0.02,DOUGLAS XMAS23 LIQUID LIPSTICK GLITTERY PINK,37900,"[""Zhongshan Domiline Cosmetics Co., Ltd.""]",1,2023
76276,9,3554_1670465768945_38947,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,9605,103.692,Hair Accessories,Hair Accessories,Soft Headbands,0.017666,"ZS226 / ICLS23STJUN
1pcs headband in set
with3%rebate",544,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
137497,1,3180_1697445598442_3581,Avon Cosmetics Ltd,Group - Avon,8978,103.165,Home Fragrance,Candles,Shaped Wax,0.0955,White Jasmine & Neroli Wax Melts ,7056,"[""Ramesh Flowers Private Limited""]",1,2024
91144,1,2883_1679993624175_40565,Oriflame Cosmetics Global S.A.,Group - Oriflame,9958,104.044,Fashion Accessories,Jewellery,Necklaces,0.0578,45977.1 Amare Necklace Set,576,"[""Dongguan Xingyi Printing Co., Ltd."",""Boluo County Shiwan Town Jingtaixin Hardware Accessories Factory""]",2,2023
119739,1,3180_1688715246383_55026,SLG BRANDS LIMITED,Group - SLG,10819,104.903,Cosmetics,Toiletries,Body - Bath Foam,0.312,"SUPERDRY - Essentials Pack Travel Trio
65ml Re-Charge Body Wash
65ml Re-Charge Shampoo & Conditioner
65ml Re-Charge Face Hydrator",4500,"[""Frog Prince(Fujian)Baby & Child Care Products Co.,Ltd.""]",1,2023
95462,1,3173_1682318056283_79139,SLG BRANDS LIMITED,Group - SLG,10790,104.874,Sundries,Outdoor/Travel/Wellness S,Travel Mugs / Cups,0.374,4-008428 MATCH DAY WARM UP BOO001,6102,"[""Dongguan Xingyi Printing Co., Ltd."",""Dongguan DD Plastic Company Limited"",""HANGZHOU IN-CHOICE IMPORT AND EXPORT CO., LTD.""]",3,2023
120919,1,3180_1689562137104_68707,Avon Cosmetics Ltd,Group - Avon,8959,103.146,Home Fragrance,Candles,Shaped Wax,0.0955,Lavender & Bergamot Wax Melts ,3024,"[""Ramesh Flowers Private Limited""]",1,2023
140276,1,3006_1698998524986_44707,JACADI,Group - Jacadi,12043,106.022,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.0075,2clips in one set,1452,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
